url_bank,year,Neutral,Positive,Negative
https://www.banki.ru/services/responses/bank/akcept/,2016,0.12091158152539672,0.0,0.12091158152539672
https://www.banki.ru/services/responses/bank/akcept/,2017,0.2076012396986031,0.0,0.12506558679385224
https://www.banki.ru/services/responses/bank/akcept/,2018,0.3501144385673449,0.0,0.0
https://www.banki.ru/services/responses/bank/akcept/,2019,0.13312812549433128,0.0,0.391940644849777
https://www.banki.ru/services/responses/bank/akcept/,2020,0.21102306442636348,0.08712070839661862,0.08712070839661862
https://www.banki.ru/services/responses/bank/akcept/,2021,0.0048605552714510725,0.26376872438253957,0.0
https://www.banki.ru/services/responses/bank/akibank/,2008,0.3434614264764034,0.0,0.0
https://www.banki.ru/services/responses/bank/akibank/,2010,0.03963062588979638,0.0,0.03963062588979638
https://www.banki.ru/services/responses/bank/akibank/,2011,0.03963062588979638,0.0,0.03963062588979638
https://www.banki.ru/services/responses/bank/akibank/,2012,0.09346142647640338,0.0,0.20922821158083144
https://www.banki.ru/services/responses/bank/akibank/,2013,0.09346142647640338,0.0,0.09346142647640338
https://www.banki.ru/services/responses/bank/akibank/,2015,0.0048605552714510725,0.0,0.26376872438253957
https://www.banki.ru/services/responses/bank/akibank/,2016,0.16424565936688829,0.0,0.016781105234011606
https://www.banki.ru/services/responses/bank/akibank/,2017,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/akibank/,2018,0.23411415793432636,0.03856061294952601,0.09713831623882421
https://www.banki.ru/services/responses/bank/akibank/,2019,0.26376872438253957,0.0,0.0048605552714510725
https://www.banki.ru/services/responses/bank/akibank/,2020,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/akibank/,2021,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/alefbank/,2010,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/alefbank/,2012,0.3501144385673449,0.0,0.0
https://www.banki.ru/services/responses/bank/alefbank/,2013,0.16424565936688829,0.0,0.016781105234011606
https://www.banki.ru/services/responses/bank/alefbank/,2014,0.23963062588979633,0.0,0.0
https://www.banki.ru/services/responses/bank/alefbank/,2015,0.0,0.09346142647640338,0.09346142647640338
https://www.banki.ru/services/responses/bank/alefbank/,2016,0.0,0.3501144385673449,0.0
https://www.banki.ru/services/responses/bank/alefbank/,2017,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/alefbank/,2019,0.03963062588979638,0.0,0.03963062588979638
https://www.banki.ru/services/responses/bank/alefbank/,2020,0.12506558679385224,0.12506558679385224,0.05185365230812369
https://www.banki.ru/services/responses/bank/alefbank/,2021,0.23963062588979633,0.0,0.0
https://www.banki.ru/services/responses/bank/aleksandrovsky/,2006,0.23963062588979633,0.0,0.0
https://www.banki.ru/services/responses/bank/aleksandrovsky/,2007,0.016781105234011606,0.016781105234011606,0.016781105234011606
https://www.banki.ru/services/responses/bank/aleksandrovsky/,2008,0.0,0.28311077608143903,0.0
https://www.banki.ru/services/responses/bank/aleksandrovsky/,2009,0.23963062588979633,0.0,0.0
https://www.banki.ru/services/responses/bank/aleksandrovsky/,2010,0.07486952140518349,0.0,0.17199966497032787
https://www.banki.ru/services/responses/bank/aleksandrovsky/,2011,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/aleksandrovsky/,2012,0.26376872438253957,0.0,0.0048605552714510725
https://www.banki.ru/services/responses/bank/aleksandrovsky/,2013,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/aleksandrovsky/,2014,0.03963062588979638,0.0,0.03963062588979638
https://www.banki.ru/services/responses/bank/aleksandrovsky/,2015,0.0,0.23963062588979633,0.0
https://www.banki.ru/services/responses/bank/aleksandrovsky/,2016,0.0,0.14650255931073122,0.28019718844839686
https://www.banki.ru/services/responses/bank/aleksandrovsky/,2017,0.23998883722229486,0.4724169707325058,0.015130479227979395
https://www.banki.ru/services/responses/bank/aleksandrovsky/,2018,0.14518037183472315,0.0,0.2399258060622212
https://www.banki.ru/services/responses/bank/aleksandrovsky/,2019,0.09073773239670196,0.2198153129448982,0.1745703651308156
https://www.banki.ru/services/responses/bank/aleksandrovsky/,2020,0.14650255931073122,0.0339041398795176,0.21102306442636348
https://www.banki.ru/services/responses/bank/aleksandrovsky/,2021,0.03963062588979638,0.0,0.03963062588979638
https://www.banki.ru/services/responses/bank/alfabank/,2018,0.4114186726016657,0.050713213234729645,0.39808576798441164
https://www.banki.ru/services/responses/bank/alfabank/,2019,0.4177563869968807,0.08236037945584714,0.47536924989681734
https://www.banki.ru/services/responses/bank/alfabank/,2020,0.367141790371353,0.1400507093225744,0.4713106552679513
https://www.banki.ru/services/responses/bank/alfabank/,2021,0.3574403915064262,0.026790641878909935,0.5753799321010296
https://www.banki.ru/services/responses/bank/almabank/,2011,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/almabank/,2013,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/almabank/,2014,0.23963062588979633,0.0,0.0
https://www.banki.ru/services/responses/bank/almabank/,2016,0.0,0.03963062588979638,0.03963062588979638
https://www.banki.ru/services/responses/bank/almabank/,2017,0.03963062588979638,0.0,0.03963062588979638
https://www.banki.ru/services/responses/bank/almabank/,2018,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/almabank/,2020,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/almabank/,2021,0.0,0.23963062588979633,0.0
https://www.banki.ru/services/responses/bank/almazergienbank/,2005,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/almazergienbank/,2015,0.0,0.03963062588979638,0.03963062588979638
https://www.banki.ru/services/responses/bank/almazergienbank/,2016,0.16424565936688829,0.0,0.016781105234011606
https://www.banki.ru/services/responses/bank/almazergienbank/,2017,0.16424565936688829,0.0,0.016781105234011606
https://www.banki.ru/services/responses/bank/almazergienbank/,2018,0.09346142647640338,0.0,0.09346142647640338
https://www.banki.ru/services/responses/bank/almazergienbank/,2019,0.03963062588979638,0.0,0.03963062588979638
https://www.banki.ru/services/responses/bank/almazergienbank/,2020,0.16424565936688829,0.0,0.016781105234011606
https://www.banki.ru/services/responses/bank/altaycapitalbank/,2015,0.03963062588979638,0.0,0.03963062588979638
https://www.banki.ru/services/responses/bank/altaycapitalbank/,2017,0.03963062588979638,0.0,0.03963062588979638
https://www.banki.ru/services/responses/bank/alternativa/,2015,0.20922821158083144,0.0,0.09346142647640338
https://www.banki.ru/services/responses/bank/alternativa/,2016,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/alternativa/,2017,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/alternativa/,2018,0.26376872438253957,0.0,0.0048605552714510725
https://www.banki.ru/services/responses/bank/alternativa/,2019,0.016781105234011606,0.0,0.16424565936688829
https://www.banki.ru/services/responses/bank/alternativa/,2020,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/amexbank/,2020,0.0,0.03963062588979638,0.03963062588979638
https://www.banki.ru/services/responses/bank/ankb/,2015,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/aresbank/,2015,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/aresbank/,2016,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/arzamas/,2012,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/arzamas/,2013,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/asia-invest-bank/,2018,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/atb/,2006,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/atb/,2008,0.0048605552714510725,0.0048605552714510725,0.12091158152539672
https://www.banki.ru/services/responses/bank/atb/,2009,0.0,0.0,0.23963062588979633
https://www.banki.ru/services/responses/bank/atb/,2010,0.07486952140518349,0.0,0.17199966497032787
https://www.banki.ru/services/responses/bank/atb/,2011,0.35041344880125036,0.04391335879837585,0.14653419441766813
https://www.banki.ru/services/responses/bank/atb/,2012,0.48423071323820166,0.0,0.20564535709525567
https://www.banki.ru/services/responses/bank/atb/,2013,0.3281064969313571,0.0,0.42739469510893363
https://www.banki.ru/services/responses/bank/atb/,2014,0.46365947660815493,0.002180049976715101,0.3325479686853701
https://www.banki.ru/services/responses/bank/atb/,2015,0.38846050700471035,0.0034871415484549403,0.3570282659392033
https://www.banki.ru/services/responses/bank/atb/,2016,0.32860620619830927,0.002150712195099557,0.4691119298190256
https://www.banki.ru/services/responses/bank/atb/,2017,0.4122967070382746,0.007852895887913679,0.3821963401899946
https://www.banki.ru/services/responses/bank/atb/,2018,0.32305936238159083,0.01620832566636141,0.5113969231443387
https://www.banki.ru/services/responses/bank/atb/,2019,0.3978797336258746,0.01790112896557685,0.3978797336258746
https://www.banki.ru/services/responses/bank/atb/,2020,0.39501214646473465,0.01689653065302369,0.46385187891002355
https://www.banki.ru/services/responses/bank/atb/,2021,0.3641690635417845,0.0,0.43156162564342826
https://www.banki.ru/services/responses/bank/autokreditbank/,2016,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/autokreditbank/,2018,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/autokreditbank/,2020,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/avangard/,2005,0.4711495319385756,0.1561806644007933,0.17133440166868596
https://www.banki.ru/services/responses/bank/avangard/,2006,0.6961064192342713,0.051366369692817805,0.10421810212526966
https://www.banki.ru/services/responses/bank/avangard/,2007,0.5206302271770923,0.09876970015694359,0.2124980766729405
https://www.banki.ru/services/responses/bank/avangard/,2008,0.5840909387572687,0.09082602515481822,0.1458306828040491
https://www.banki.ru/services/responses/bank/avangard/,2009,0.44197444923638474,0.12307478936067703,0.23482484533274464
https://www.banki.ru/services/responses/bank/avangard/,2010,0.5677089848535207,0.05175198298884823,0.26470682426279923
https://www.banki.ru/services/responses/bank/avangard/,2011,0.5235022448227096,0.08422375828344957,0.3025833946783658
https://www.banki.ru/services/responses/bank/avangard/,2012,0.48906206142900904,0.08756566537344503,0.3419838675055811
https://www.banki.ru/services/responses/bank/avangard/,2013,0.47753749456910577,0.09625239626290726,0.3490662010141976
https://www.banki.ru/services/responses/bank/avangard/,2014,0.45887103951920805,0.04145545586642574,0.4221825511739804
https://www.banki.ru/services/responses/bank/avangard/,2015,0.41114120798220755,0.0629513323685181,0.43984367219197285
https://www.banki.ru/services/responses/bank/avangard/,2016,0.42927606556577413,0.0893798294717953,0.38937436673608333
https://www.banki.ru/services/responses/bank/avangard/,2017,0.40947925675418684,0.09855050563278453,0.38143025577396206
https://www.banki.ru/services/responses/bank/avangard/,2018,0.4024758508014553,0.10334556105439273,0.3715208248888688
https://www.banki.ru/services/responses/bank/avangard/,2019,0.3504969046841369,0.034312114461293244,0.48972600960127455
https://www.banki.ru/services/responses/bank/avangard/,2020,0.39318731936449525,0.0945598045347854,0.33692930397581955
https://www.banki.ru/services/responses/bank/avangard/,2021,0.38379184218938567,0.03789154108516726,0.24212116214193075
https://www.banki.ru/services/responses/bank/aversbank/,2010,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/aversbank/,2011,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/aversbank/,2013,0.0,0.0,0.23963062588979633
https://www.banki.ru/services/responses/bank/aversbank/,2014,0.0048605552714510725,0.0,0.26376872438253957
https://www.banki.ru/services/responses/bank/aversbank/,2015,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/aversbank/,2016,0.0,0.0048605552714510725,0.26376872438253957
https://www.banki.ru/services/responses/bank/aversbank/,2017,0.14518037183472315,0.0,0.2399258060622212
https://www.banki.ru/services/responses/bank/aversbank/,2018,0.0,0.016781105234011606,0.16424565936688829
https://www.banki.ru/services/responses/bank/aversbank/,2019,0.0,0.0,0.20922821158083144
https://www.banki.ru/services/responses/bank/aversbank/,2020,0.12091158152539672,0.0048605552714510725,0.0048605552714510725
https://www.banki.ru/services/responses/bank/avtogradbank/,2008,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/avtogradbank/,2011,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/avtogradbank/,2013,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/avtogradbank/,2014,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/avtogradbank/,2016,0.09346142647640338,0.0,0.09346142647640338
https://www.banki.ru/services/responses/bank/avtogradbank/,2017,0.016781105234011606,0.0,0.16424565936688829
https://www.banki.ru/services/responses/bank/avtogradbank/,2018,0.12091158152539672,0.0,0.12091158152539672
https://www.banki.ru/services/responses/bank/avtogradbank/,2019,0.12091158152539672,0.0,0.12091158152539672
https://www.banki.ru/services/responses/bank/avtogradbank/,2020,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/avtogradbank/,2021,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/avtotorgbank/,2011,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/avtotorgbank/,2014,0.03963062588979638,0.03963062588979638,0.0
https://www.banki.ru/services/responses/bank/avtotorgbank/,2015,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/avtotorgbank/,2018,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/avtotorgbank/,2020,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/baikalcredobank/,2014,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/baikalcredobank/,2015,0.0048605552714510725,0.12091158152539672,0.0048605552714510725
https://www.banki.ru/services/responses/bank/baikalcredobank/,2018,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/baikalcredobank/,2019,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/baikalcredobank/,2020,0.0,0.03963062588979638,0.03963062588979638
https://www.banki.ru/services/responses/bank/baikalinvestbank/,2014,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/baikalinvestbank/,2015,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/baikalinvestbank/,2016,0.09346142647640338,0.0,0.09346142647640338
https://www.banki.ru/services/responses/bank/baikalinvestbank/,2017,0.14518037183472315,0.0,0.2399258060622212
https://www.banki.ru/services/responses/bank/baikalinvestbank/,2018,0.10949710624459216,0.0,0.34923980371414143
https://www.banki.ru/services/responses/bank/baikalinvestbank/,2019,0.07193937169413156,0.07193937169413156,0.2943932966310659
https://www.banki.ru/services/responses/bank/baikalinvestbank/,2020,0.06104171703643679,0.06104171703643679,0.3629080044905343
https://www.banki.ru/services/responses/bank/baikalinvestbank/,2021,0.0,0.34923980371414143,0.10949710624459216
https://www.banki.ru/services/responses/bank/balakovo-bank/,2015,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/balakovo-bank/,2016,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/balakovo-bank/,2017,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/balakovo-bank/,2018,0.0,0.4334319838428797,0.0
https://www.banki.ru/services/responses/bank/balakovo-bank/,2020,0.09346142647640338,0.20922821158083144,0.0
https://www.banki.ru/services/responses/bank/baltinvestbank/,2007,0.16424565936688829,0.016781105234011606,0.0
https://www.banki.ru/services/responses/bank/baltinvestbank/,2008,0.3934412209070705,0.0,0.03856061294952601
https://www.banki.ru/services/responses/bank/baltinvestbank/,2009,0.17199966497032787,0.0,0.07486952140518349
https://www.banki.ru/services/responses/bank/baltinvestbank/,2010,0.10949710624459216,0.0,0.34923980371414143
https://www.banki.ru/services/responses/bank/baltinvestbank/,2011,0.0,0.0,0.28311077608143903
https://www.banki.ru/services/responses/bank/baltinvestbank/,2012,0.08712070839661862,0.0,0.3538802072835063
https://www.banki.ru/services/responses/bank/baltinvestbank/,2013,0.11234459473943714,0.06607261524195998,0.27146583309032823
https://www.banki.ru/services/responses/bank/baltinvestbank/,2014,0.4880642659057707,0.03164218548266938,0.18375488149222924
https://www.banki.ru/services/responses/bank/baltinvestbank/,2015,0.4590113642636551,0.010222345337029808,0.3639214230344185
https://www.banki.ru/services/responses/bank/baltinvestbank/,2016,0.20564535709525567,0.09854533743271704,0.29325440491926047
https://www.banki.ru/services/responses/bank/baltinvestbank/,2017,0.4661524538080567,0.0,0.19835500974385334
https://www.banki.ru/services/responses/bank/baltinvestbank/,2018,0.11539881691736109,0.0,0.573858849064297
https://www.banki.ru/services/responses/bank/baltinvestbank/,2019,0.2910400853783819,0.0,0.2910400853783819
https://www.banki.ru/services/responses/bank/baltinvestbank/,2020,0.4178042111077088,0.0,0.21245362878888824
https://www.banki.ru/services/responses/bank/baltinvestbank/,2021,0.016781105234011606,0.0,0.16424565936688829
https://www.banki.ru/services/responses/bank/bank131/,2021,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/bankffin/,2018,0.26258582892550875,0.10949710624459216,0.0
https://www.banki.ru/services/responses/bank/bankffin/,2019,0.2670215853046301,0.01866896969924331,0.2198153129448982
https://www.banki.ru/services/responses/bank/bankffin/,2020,0.28931095271837926,0.060597058791698646,0.28931095271837926
https://www.banki.ru/services/responses/bank/bankffin/,2021,0.41287185752569977,0.04520327057550505,0.27546108274793873
https://www.banki.ru/services/responses/bank/bankglobus/,2012,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/bankglobus/,2016,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/bankglobus/,2018,0.0,0.0,0.23963062588979633
https://www.banki.ru/services/responses/bank/bankglobus/,2019,0.0,0.016781105234011606,0.16424565936688829
https://www.banki.ru/services/responses/bank/bankglobus/,2020,0.03963062588979638,0.0,0.03963062588979638
https://www.banki.ru/services/responses/bank/bankhimik/,2020,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/bankorange/,2006,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/bankorange/,2012,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/bankorange/,2013,0.1825731370474748,0.1825731370474748,0.0
https://www.banki.ru/services/responses/bank/bankorange/,2014,0.28019718844839686,0.0,0.14650255931073122
https://www.banki.ru/services/responses/bank/bankorange/,2015,0.2799295256524582,0.11654603794366894,0.11654603794366894
https://www.banki.ru/services/responses/bank/bankorange/,2016,0.4564136378979434,0.02438834145857638,0.02438834145857638
https://www.banki.ru/services/responses/bank/bankorange/,2017,0.017255536256226778,0.0,0.609027354806514
https://www.banki.ru/services/responses/bank/bankorange/,2018,0.24319964172934422,0.00943194684643607,0.36849368942266114
https://www.banki.ru/services/responses/bank/bankorange/,2019,0.31729232082390163,0.07018774301805307,0.2727078301346906
https://www.banki.ru/services/responses/bank/bankorange/,2020,0.3836912846323326,0.016892472997046923,0.30518968814451874
https://www.banki.ru/services/responses/bank/bankorange/,2021,0.23963062588979633,0.0,0.0
https://www.banki.ru/services/responses/bank/bankperm/,2015,0.08878659326213179,0.0,0.0
https://www.banki.ru/services/responses/bank/bankrmp/,2018,0.03963062588979638,0.0,0.03963062588979638
https://www.banki.ru/services/responses/bank/bbrbank/,2005,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/bbrbank/,2006,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/bbrbank/,2010,0.0,0.08878659326213179,0.0
https://www.banki.ru/services/responses/bank/bbrbank/,2011,0.20922821158083144,0.0,0.0
https://www.banki.ru/services/responses/bank/bbrbank/,2012,0.0,0.0,0.08878659326213179
https://www.banki.ru/services/responses/bank/bbrbank/,2013,0.0,0.0048605552714510725,0.26376872438253957
https://www.banki.ru/services/responses/bank/bbrbank/,2014,0.12506558679385224,0.12506558679385224,0.05185365230812369
https://www.banki.ru/services/responses/bank/bbrbank/,2015,0.33212282968344414,0.0,0.2511375444410422
https://www.banki.ru/services/responses/bank/bbrbank/,2016,0.20564535709525567,0.12409212226258312,0.2634425823651237
https://www.banki.ru/services/responses/bank/bbrbank/,2017,0.06163806399510069,0.0,0.2399258060622212
https://www.banki.ru/services/responses/bank/bbrbank/,2018,0.06841170984388217,0.20209405181265858,0.27670322635286265
https://www.banki.ru/services/responses/bank/bbrbank/,2019,0.11234459473943714,0.11234459473943714,0.21542736954234146
https://www.banki.ru/services/responses/bank/bbrbank/,2020,0.3538802072835063,0.0,0.14650255931073122
https://www.banki.ru/services/responses/bank/bbrbank/,2021,0.26376872438253957,0.0,0.0048605552714510725
https://www.banki.ru/services/responses/bank/bcs-bank/,2012,0.016781105234011606,0.0,0.16424565936688829
https://www.banki.ru/services/responses/bank/bcs-bank/,2013,0.016781105234011606,0.16424565936688829,0.0
https://www.banki.ru/services/responses/bank/bcs-bank/,2014,0.2517968933794231,0.0,0.30615214105388766
https://www.banki.ru/services/responses/bank/bcs-bank/,2015,0.1915612577383058,0.008224173053342124,0.449403832191521
https://www.banki.ru/services/responses/bank/bcs-bank/,2016,0.35406976522645706,0.024195995645660898,0.35406976522645706
https://www.banki.ru/services/responses/bank/bcs-bank/,2017,0.3583516131764313,0.028032050459712535,0.40777376883387856
https://www.banki.ru/services/responses/bank/bcs-bank/,2018,0.4442130078581305,0.13148751181754353,0.26714466982706203
